drug,adr,a,b,c,d,prr,prr_signal,ror,ror_signal,ic,ic_signal
glimepiride,Unevaluable event,1,767,19,51905,5.19405821746524,False,5.202255073916311,False,0.9222914902617195,False
glimepiride,Unhealthy diet,1,767,0,51924,202.56827048114437,False,202.96221498371335,False,1.5435084781766941,False
glimepiride,Unresponsive to stimuli,2,766,37,51887,4.501517121803207,False,4.512937595129376,False,1.2264283640583167,False
glimepiride,Urinary retention,1,767,37,51887,2.7009102730819246,False,2.7042345276872966,False,0.5092790450897611,False
glimepiride,Urinary tract infection,1,767,205,51719,0.49286683815363586,False,0.491875698423643,False,-1.2234246605797672,False
glimepiride,Urine odour abnormal,1,767,8,51916,11.915780616537901,False,11.937114389729834,False,1.248845027560723,False
glimepiride,Urticaria,1,767,103,51821,0.9785906786528713,False,0.9785488363310202,False,-0.4264099238731447,False
glimepiride,Vertigo,1,767,34,51890,2.935772035958614,False,2.9395553037813342,False,0.5704152910062171,False
glimepiride,Vomiting,10,758,613,51311,1.1556462048639042,False,1.1578008326174585,False,0.13223277861499821,True
glimepiride,Weight decreased,4,764,313,51611,0.96922617455093,False,0.9690450336555462,False,-0.18632019594516638,False
glimepiride,Weight increased,4,764,175,51749,1.73135273915508,False,1.7356576277439586,False,0.5334869606679319,True
glimepiride,Wound,2,766,15,51909,10.89076723016905,False,10.923026744944552,False,1.7412431741118015,False
glimepiride,Wound secretion,1,767,0,51924,202.56827048114437,False,202.96221498371335,False,1.5435084781766941,False
glimepiride,Wrong dose,2,766,22,51902,7.502528536338679,False,7.52373704428499,False,1.5567219432282062,False
glipizide,Abdominal discomfort,6,572,216,51898,2.7023377887334616,True,2.7216656413566365,True,1.1469767891687475,True
glipizide,Abdominal pain upper,1,577,206,51908,0.6538157548081146,False,0.6529165749504733,False,-0.8852709690243066,False
glipizide,Accidental exposure to product,2,576,27,52087,8.182603234416705,False,8.213750689899866,False,1.6115564050982176,False
glipizide,Accidental overdose,6,572,75,52039,7.749087831268802,True,7.825715029353075,True,2.226889706611165,True
glipizide,Acute kidney injury,2,576,1835,50279,0.12259416450365536,False,0.11878928230289064,False,-3.046197733414649,False
glipizide,Adverse drug reaction,4,574,144,51970,2.803037094142747,True,2.8171601001020896,True,1.083499743470823,True
glipizide,Adverse event,1,577,57,52057,2.3480513629195765,False,2.351552795031056,False,0.40071317077868945,False
glipizide,Amnesia,2,576,22,52092,10.00095950873153,False,10.039992290642768,False,1.7116706955071477,False
glipizide,Anaemia,2,576,106,52008,2.1128787694503233,False,2.117704783194687,False,0.56943983793262,False
glipizide,Anterograde amnesia,3,575,0,52114,630.0604490500864,True,633.8861859252823,True,2.715395926713379,True
glipizide,Anxiety,2,576,94,52020,2.3811808354122688,False,2.387170344672513,False,0.6868116634108874,False
glipizide,Arthralgia,2,576,216,51898,1.0393606879744084,False,1.0395313761269427,False,-0.2098055597261503,False
glipizide,Asthenia,1,577,309,51805,0.43622925159249,False,0.4347649119862367,False,-1.3787025669883632,False
glipizide,Asthenopia,1,577,1,52113,90.00863557858376,False,90.23982683982683,False,1.5230099029216133,False
glipizide,Asthma,1,577,82,52032,1.6365206468833413,False,1.6381739472648564,False,0.08879593929883853,False
glipizide,Back pain,3,575,113,52001,2.7755966918506005,True,2.786395281635965,True,0.9816089938801517,True
glipizide,Bladder disorder,1,577,4,52110,30.00287852619459,False,30.078210678210677,False,1.4348005023322608,False
glipizide,Bleeding time prolonged,1,577,0,52114,270.02590673575133,False,270.72467532467533,False,1.5536536792334885,False
glipizide,Blood blister,1,577,0,52114,270.02590673575133,False,270.72467532467533,False,1.5536536792334885,False
glipizide,Blood cholesterol increased,1,577,40,52074,3.3336531695771767,False,3.339714606381273,False,0.6593493327800771,False
glipizide,Blood count abnormal,1,577,24,52090,5.5107327905255366,False,5.522448979591837,False,0.9541187364467372,False
glipizide,Blood creatine phosphokinase increased,1,577,34,52080,3.9134189381992943,False,3.920986260116695,False,0.7629596964460881,False
glipizide,Blood creatinine increased,2,576,161,51953,1.3933225321762193,False,1.3950281806245117,False,0.1278326182498735,False
glipizide,Blood glucose decreased,15,563,94,52020,14.763321179556067,True,15.141904104637025,True,3.1923448148976568,True
glipizide,Blood glucose fluctuation,2,576,63,52051,3.5436470700229825,False,3.5546776297368727,False,1.0433349110363304,False
glipizide,Blood glucose increased,10,568,426,51688,2.2159218606685336,True,2.2383795203642585,True,0.9910524530344009,True
glipizide,Blood iron decreased,1,577,10,52104,12.858376511226252,False,12.88917748917749,False,1.2730793396312325,False
glipizide,Blood magnesium decreased,2,576,4,52110,50.004797543657645,False,50.21730750698661,False,2.143522087463794,False
glipizide,Blood pressure fluctuation,1,577,21,52093,6.279672249668635,False,6.293385684083359,False,1.0167806229720273,False
glipizide,Blood pressure increased,2,576,137,51977,1.6365206468833413,False,1.6392809272254198,False,0.30418602574864295,False
glipizide,Blood urea increased,1,577,23,52091,5.745232058207475,False,5.75755733628074,False,0.9747051013409416,False
glipizide,Body height decreased,2,576,5,52109,40.91301617208353,False,41.086099503272095,False,2.1158204180700375,False
glipizide,Body mass index increased,1,577,6,52108,20.77122359505779,False,20.82257742257742,False,1.3788548239038314,False
glipizide,Bradycardia,1,577,116,51998,1.1589094709688899,False,1.159322222841536,False,-0.24968451280613485,False
glipizide,Brain injury,5,573,7,52107,66.0063327576281,True,66.62975879104911,True,3.1222734276384867,True
glipizide,COVID-19,1,577,55,52059,2.43266582644821,False,2.4363870363870364,False,0.42884189471359374,False
glipizide,Cardiac arrest,2,576,219,51895,1.025155302717355,False,1.0252643890257562,False,-0.22613312065190494,False
glipizide,Cardiac failure congestive,1,577,21,52093,6.279672249668635,False,6.293385684083359,False,1.0167806229720273,False
glipizide,Cardio-respiratory arrest,1,577,72,52042,1.8622476326603539,False,1.86448723690103,False,0.20560024916231723,False
glipizide,Central nervous system lesion,1,577,8,52106,15.8838768668089,False,15.922536287242169,False,1.3249978932296518,False
glipizide,Chest discomfort,1,577,63,52051,2.12618824201379,False,2.1291134062787607,False,0.31947512836812203,False
glipizide,Chest pain,2,576,86,52028,2.6014056525602247,False,2.608350169700555,False,0.7707243221987109,False
glipizide,Chronic kidney disease,1,577,52,52062,2.5716753022452505,False,2.5757575757575757,False,0.4720908193576402,False
glipizide,Chronic obstructive pulmonary disease,1,577,26,52088,5.09482842897644,False,5.105464346973781,False,0.9138068503470992,False
glipizide,Coma,2,576,134,51980,1.6730229661446796,False,1.6759415392849428,False,0.3278267887211169,False
glipizide,Completed suicide,9,569,278,51836,3.070312524224581,True,3.104848027262568,True,1.3807348437701155,True
glipizide,Condition aggravated,2,576,234,51880,0.9595803366586755,False,0.9594050562452267,False,-0.3051090605995677,False
glipizide,Confusional state,7,571,194,51920,3.4707700094569574,True,3.503194812730671,True,1.471341561983807,True
glipizide,Constipation,3,575,133,51981,2.359776962734406,True,2.368046674931748,True,0.8132536158913587,True
glipizide,Contusion,1,577,25,52089,5.294625622269633,False,5.305780494015788,False,0.9338219982832483,False
glipizide,Cough,2,576,144,51970,1.557242830079304,False,1.559659321103065,False,0.2504856820436304,False
glipizide,Crying,1,577,6,52108,20.77122359505779,False,20.82257742257742,False,1.3788548239038314,False
glipizide,Cystitis,1,577,34,52080,3.9134189381992943,False,3.920986260116695,False,0.7629596964460881,False
glipizide,Death,3,575,199,51915,1.5790988697997153,False,1.582620756931425,False,0.3659669320921098,True
glipizide,Decreased appetite,2,576,197,51917,1.1393498174504275,False,1.1399541098071075,False,-0.10187164897212167,False
glipizide,Dental caries,1,577,1,52113,90.00863557858376,False,90.23982683982683,False,1.5230099029216133,False
glipizide,Depression,2,576,69,52045,3.237720704265603,False,3.247424610181759,False,0.9671059639702303,False
glipizide,Diabetes mellitus,1,577,181,51933,0.7438730213106096,False,0.743207756430897,False,-0.734905164543695,False
glipizide,Diabetes mellitus inadequate control,3,575,279,51835,1.1271206601969346,False,1.1278937658627717,False,-0.037983698886410094,False
glipizide,Dialysis,1,577,12,52102,10.801036269430051,False,10.826493506493506,False,1.2229644677858496,False
glipizide,Diarrhoea,9,569,1086,51028,0.7870060174841655,False,0.7834530010945246,False,-0.3972554375059058,False
glipizide,Disinhibition,5,573,0,52114,990.0949913644215,True,999.5806451612904,True,3.3092696202484015,True
glipizide,Disorientation,6,572,29,52085,19.832411229179478,True,20.046228998593737,True,2.878436913866024,True
glipizide,Disturbance in attention,1,577,39,52075,3.4180494523512825,False,3.4243301002794673,False,0.6761091983548949,False
glipizide,Dizziness,8,570,327,51787,2.3361019921159145,True,2.3560088579055467,True,1.025772556410098,True
glipizide,Drooling,1,577,1,52113,90.00863557858376,False,90.23982683982683,False,1.5230099029216133,False
glipizide,Drug dispensed to wrong patient,1,577,0,52114,270.02590673575133,False,270.72467532467533,False,1.5536536792334885,False
glipizide,Drug hypersensitivity,7,571,103,52011,6.522364896998823,True,6.594836877274399,True,2.1357362383209875,True
glipizide,Drug ineffective,44,534,601,51513,6.658992989604285,True,7.13013459491278,True,2.554436578949542,True
glipizide,Drug interaction,3,575,338,51776,0.9306653604875722,False,0.9302436902212065,False,-0.2769025380097288,False
glipizide,Drug intolerance,2,576,136,51978,1.6485098091315706,False,1.6513220806369115,False,0.3120233154256227,False
glipizide,Drug monitoring procedure not performed,1,577,1,52113,90.00863557858376,False,90.23982683982683,False,1.5230099029216133,False
glipizide,Drug screen positive,2,576,2,52112,90.00863557858376,False,90.39462272333044,False,2.200574105654045,False
glipizide,Dysarthria,1,577,39,52075,3.4180494523512825,False,3.4243301002794673,False,0.6761091983548949,False
glipizide,Dyspepsia,1,577,66,52048,2.030269975456777,False,2.032946001367054,False,0.280509545106721,False
glipizide,Dysphagia,1,577,33,52081,4.030237413966438,False,4.03810816049622,False,0.7809753070847423,False
glipizide,Dyspnoea,5,573,373,51741,1.3254283686270703,False,1.3285493032869635,False,0.24330711598726545,True
glipizide,Dysstasia,1,577,19,52095,6.923741198352598,False,6.939127539127539,False,1.0601202157066083,False
glipizide,Ear pain,1,577,9,52105,14.211889828197437,False,14.246206425153794,False,1.2988050786167966,False
glipizide,Eating disorder,2,576,36,52078,6.164975039629025,False,6.187373023322126,False,1.4471901824156208,False
glipizide,Eosinophil count increased,1,577,9,52105,14.211889828197437,False,14.246206425153794,False,1.2988050786167966,False
glipizide,Erythema,1,577,61,52053,2.195332575087409,False,2.198437335022701,False,0.34604942125778143,False
glipizide,Expiratory reserve volume decreased,1,577,4,52110,30.00287852619459,False,30.078210678210677,False,1.4348005023322608,False
glipizide,Fall,5,573,191,51923,2.585104416095095,True,2.600305940573775,True,1.053437192564918,True
glipizide,Fatigue,6,572,435,51679,1.3434124713221458,False,1.347311477546764,False,0.284273245044807,True
glipizide,Fear,1,577,11,52103,11.740256814597883,False,11.76815358554489,False,1.2478043097223455,False
glipizide,Feeling abnormal,4,574,101,52013,3.990530641415044,True,4.013955163410462,True,1.4458966869993701,True
glipizide,Forced expiratory volume decreased,1,577,13,52101,10.00095950873153,False,10.024338624338624,False,1.1985450809172034,False
glipizide,Fungal infection,1,577,29,52085,4.576710283656802,False,4.586000440237728,False,0.8553754259754077,False
glipizide,Fungal test positive,1,577,0,52114,270.02590673575133,False,270.72467532467533,False,1.5536536792334885,False
glipizide,Gait inability,1,577,69,52045,1.942632422559362,False,1.9450808184621133,False,0.24256876075243544,False
glipizide,Gastric disorder,1,577,49,52065,2.7275344114722353,False,2.7320215138396957,False,0.516676428806207,False
glipizide,Gastritis,1,577,27,52087,4.909561940650024,False,4.919716646989374,False,0.894065586055728,False
glipizide,Gastrointestinal disorder,1,577,130,51984,1.034582018144641,False,1.0346718415683933,False,-0.3688557426105598,False
glipizide,General physical health deterioration,1,577,148,51966,0.9091781371574118,False,0.9089422362149635,False,-0.508896230346544,False
glipizide,Glycosylated haemoglobin abnormal,1,577,11,52103,11.740256814597883,False,11.76815358554489,False,1.2478043097223455,False
glipizide,Glycosylated haemoglobin decreased,1,577,16,52098,8.182603234416707,False,8.201259346713892,False,1.1276730722125654,False
glipizide,Glycosylated haemoglobin increased,12,566,150,51964,7.475800297224565,True,7.618690859828814,True,2.4566940498398924,True
glipizide,Headache,6,572,319,51795,1.8311616001902802,False,1.8405983694500823,False,0.6771640247992268,True
glipizide,Heart rate decreased,1,577,43,52071,3.103746054433923,False,3.109210329899985,False,0.6102072008838761,False
glipizide,Heart rate increased,2,576,54,52060,4.128836494430448,False,4.142404735950095,False,1.1658074888798,False
glipizide,Heart rate irregular,1,577,23,52091,5.745232058207475,False,5.75755733628074,False,0.9747051013409416,False
glipizide,Hyperhidrosis,1,577,111,52003,1.2108785055414857,False,1.2114262419195154,False,-0.20461952984031442,False
glipizide,Hypersensitivity,2,576,73,52041,3.0615182169586315,False,3.070458018419857,False,0.918436176018153,False
glipizide,Hypertension,3,575,174,51940,1.8053307995704482,False,1.8102285542159677,False,0.5195368823543847,True
glipizide,Hyperthyroidism,1,577,10,52104,12.858376511226252,False,12.88917748917749,False,1.2730793396312325,False
glipizide,Hypoacusis,1,577,10,52104,12.858376511226252,False,12.88917748917749,False,1.2730793396312325,False
glipizide,Hypoaesthesia,1,577,88,52026,1.5255700945522672,False,1.5269352116809745,False,0.022998826627601936,False
glipizide,Hypoglycaemia,43,535,837,51277,4.6750754002010675,True,4.9736109369120785,True,2.099098203007225,True
glipizide,Hypoglycaemic coma,5,573,62,52052,7.920759930915371,True,7.987131647776809,True,2.1549786630228622,True
glipizide,Hypokalaemia,1,577,69,52045,1.942632422559362,False,1.9450808184621133,False,0.24256876075243544,False
glipizide,Hypophagia,1,577,53,52061,2.523606605007022,False,2.5275640247602866,False,0.45752997820129304,False
glipizide,Hypotension,1,577,408,51706,0.33050906577203343,False,0.3287701282805322,False,-1.7330614365099755,False
glipizide,Hypoxia,6,572,18,52096,31.624655743826732,True,31.97235925882214,True,3.0901823187608777,True
glipizide,Ill-defined disorder,1,577,9,52105,14.211889828197437,False,14.246206425153794,False,1.2988050786167966,False
